"id"	"anno"	"gene"	"A_met"	"A_unmet"	"B_met"	"B_unmet"	"p.value"	"rateA"	"rateB"	"diff"	"padj_fdr"	"log_padj_fdr"	"sig"
"Enhancer_55953"	"Enhancer"	"PPARG"	7	8	0	1	1	46.67	0	-46.67	1	0	FALSE
"Enhancer_55953"	"Enhancer"	"TSEN2"	7	8	0	1	1	46.67	0	-46.67	1	0	FALSE
"Enhancer_55954"	"Enhancer"	"PPARG"	1	0	1	1	1	100	50	-50	1	0	FALSE
"Enhancer_55954"	"Enhancer"	"TSEN2"	1	0	1	1	1	100	50	-50	1	0	FALSE
"Enhancer_55954"	"Enhancer"	"C3orf83"	1	0	1	1	1	100	50	-50	1	0	FALSE
"Enhancer_55997"	"Enhancer"	"CAND2"	15	2	2	0	1	88.24	100	11.76	1	0	FALSE
"Enhancer_55997"	"Enhancer"	"RPL32"	15	2	2	0	1	88.24	100	11.76	1	0	FALSE
"Enhancer_55997"	"Enhancer"	"IQSEC1"	15	2	2	0	1	88.24	100	11.76	1	0	FALSE
"Enhancer_56002"	"Enhancer"	"IQSEC1"	3	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56009"	"Enhancer"	"IQSEC1"	5	8	0	1	1	38.46	0	-38.46	1	0	FALSE
"Enhancer_56010"	"Enhancer"	"IQSEC1"	3	0	0	1	0.25	100	0	-100	1	0	FALSE
"Enhancer_56019"	"Enhancer"	"IQSEC1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56030"	"Enhancer"	NA	0.99	2.01	1	0	1	33	100	67	1	0	FALSE
"Enhancer_56040"	"Enhancer"	"NUP210"	2	4	1	0	0.428571428571429	33.33	100	66.67	1	0	FALSE
"Enhancer_56041"	"Enhancer"	"NUP210"	8	0	3	1	0.333333333333333	100	75	-25	1	0	FALSE
"Enhancer_56042"	"Enhancer"	"NUP210"	0	13	0	4	1	0	0	0	1	0	FALSE
"Enhancer_56051"	"Enhancer"	"NUP210"	6	1	0	1	0.25	85.71	0	-85.71	1	0	FALSE
"Enhancer_56067"	"Enhancer"	"HDAC11"	20.05	5.95	2	0	1	77.12	100	22.88	1	0	FALSE
"Enhancer_56067"	"Enhancer"	"FBLN2"	20.05	5.95	2	0	1	77.12	100	22.88	1	0	FALSE
"Enhancer_56072"	"Enhancer"	"HDAC11"	6	4	1	0	1	60	100	40	1	0	FALSE
"Enhancer_56072"	"Enhancer"	"FBLN2"	6	4	1	0	1	60	100	40	1	0	FALSE
"Enhancer_56095"	"Enhancer"	"TPRXL"	0	4	0	1	1	0	0	0	1	0	FALSE
"Enhancer_56097"	"Enhancer"	"TPRXL"	5.99	5.01	0.99	2.01	1	54.45	33	-21.45	1	0	FALSE
"Enhancer_56097"	"Enhancer"	"CHCHD4"	5.99	5.01	0.99	2.01	1	54.45	33	-21.45	1	0	FALSE
"Enhancer_56097"	"Enhancer"	"TMEM43"	5.99	5.01	0.99	2.01	1	54.45	33	-21.45	1	0	FALSE
"Enhancer_56097"	"Enhancer"	"RP11-434D12.1"	5.99	5.01	0.99	2.01	1	54.45	33	-21.45	1	0	FALSE
"Enhancer_56097"	"Enhancer"	"XPC"	5.99	5.01	0.99	2.01	1	54.45	33	-21.45	1	0	FALSE
"Enhancer_56109"	"Enhancer"	"XPC"	6	6	0	2	0.472527472527473	50	0	-50	1	0	FALSE
"Enhancer_56109"	"Enhancer"	"LSM3"	6	6	0	2	0.472527472527473	50	0	-50	1	0	FALSE
"Enhancer_56115"	"Enhancer"	"LSM3"	2	1	2	0	1	66.67	100	33.33	1	0	FALSE
"Enhancer_56124"	"Enhancer"	"SLC6A6"	3	1	0	2	0.4	75	0	-75	1	0	FALSE
"Enhancer_56125"	"Enhancer"	"SLC6A6"	3	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56138"	"Enhancer"	"SLC6A6"	3	4	1	0	1	42.86	100	57.14	1	0	FALSE
"Enhancer_56139"	"Enhancer"	"SLC6A6"	6.99	9.01	0	2	0.496732026143791	43.69	0	-43.69	1	0	FALSE
"Enhancer_56157"	"Enhancer"	"FGD5"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_56164"	"Enhancer"	"FGD5"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_56183"	"Enhancer"	"CAPN7"	6	3	1	1	1	66.67	50	-16.67	1	0	FALSE
"Enhancer_56183"	"Enhancer"	"SH3BP5"	6	3	1	1	1	66.67	50	-16.67	1	0	FALSE
"Enhancer_56187"	"Enhancer"	"SH3BP5"	5.01	0.99	2	0	1	83.5	100	16.5	1	0	FALSE
"Enhancer_56193"	"Enhancer"	"SH3BP5"	9	1	2	0	1	90	100	10	1	0	FALSE
"Enhancer_56252"	"Enhancer"	"RFTN1"	8	1	1	1	0.345454545454545	88.89	50	-38.89	1	0	FALSE
"Enhancer_56321"	"Enhancer"	"UBE2E1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56321"	"Enhancer"	"NKIRAS1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_5639"	"Enhancer"	"POGK"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_5639"	"Enhancer"	"TADA1"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_56488"	"Enhancer"	"OSBPL10"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_56488"	"Enhancer"	"GPD1L"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_56506"	"Enhancer"	"CMTM8"	1	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56514"	"Enhancer"	"CMTM7"	2	4	0	1	1	33.33	0	-33.33	1	0	FALSE
"Enhancer_56514"	"Enhancer"	"CMTM6"	2	4	0	1	1	33.33	0	-33.33	1	0	FALSE
"Enhancer_5653"	"Enhancer"	"POU2F1"	0.99	2.01	0	1	1	33	0	-33	1	0	FALSE
"Enhancer_5653"	"Enhancer"	"CD247"	0.99	2.01	0	1	1	33	0	-33	1	0	FALSE
"Enhancer_56628"	"Enhancer"	"ITGA9"	4.99	11.01	0	1	1	31.19	0	-31.19	1	0	FALSE
"Enhancer_56628"	"Enhancer"	"CTDSPL"	4.99	11.01	0	1	1	31.19	0	-31.19	1	0	FALSE
"Enhancer_56640"	"Enhancer"	"CTDSPL"	7	5	2	0	0.505494505494506	58.33	100	41.67	1	0	FALSE
"Enhancer_56640"	"Enhancer"	"VILL"	7	5	2	0	0.505494505494506	58.33	100	41.67	1	0	FALSE
"Enhancer_56640"	"Enhancer"	"PLCD1"	7	5	2	0	0.505494505494506	58.33	100	41.67	1	0	FALSE
"Enhancer_56640"	"Enhancer"	"DLEC1"	7	5	2	0	0.505494505494506	58.33	100	41.67	1	0	FALSE
"Enhancer_56662"	"Enhancer"	"SLC22A14"	2	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56662"	"Enhancer"	"XYLB"	2	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56672"	"Enhancer"	"WDR48"	14	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56672"	"Enhancer"	"GORASP1"	14	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56672"	"Enhancer"	"TTC21A"	14	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56672"	"Enhancer"	"CSRNP1"	14	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56675"	"Enhancer"	"WDR48"	7	4	3	0	0.505494505494506	63.64	100	36.36	1	0	FALSE
"Enhancer_56675"	"Enhancer"	"GORASP1"	7	4	3	0	0.505494505494506	63.64	100	36.36	1	0	FALSE
"Enhancer_56675"	"Enhancer"	"TTC21A"	7	4	3	0	0.505494505494506	63.64	100	36.36	1	0	FALSE
"Enhancer_56675"	"Enhancer"	"CSRNP1"	7	4	3	0	0.505494505494506	63.64	100	36.36	1	0	FALSE
"Enhancer_56675"	"Enhancer"	"XIRP1"	7	4	3	0	0.505494505494506	63.64	100	36.36	1	0	FALSE
"Enhancer_56676"	"Enhancer"	"WDR48"	3.99	2.01	0	4	0.0761904761904762	66.5	0	-66.5	1	0	FALSE
"Enhancer_56676"	"Enhancer"	"GORASP1"	3.99	2.01	0	4	0.0761904761904762	66.5	0	-66.5	1	0	FALSE
"Enhancer_56676"	"Enhancer"	"TTC21A"	3.99	2.01	0	4	0.0761904761904762	66.5	0	-66.5	1	0	FALSE
"Enhancer_56676"	"Enhancer"	"CSRNP1"	3.99	2.01	0	4	0.0761904761904762	66.5	0	-66.5	1	0	FALSE
"Enhancer_56676"	"Enhancer"	"XIRP1"	3.99	2.01	0	4	0.0761904761904762	66.5	0	-66.5	1	0	FALSE
"Enhancer_5671"	"Enhancer"	"DCAF6"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_5671"	"Enhancer"	"GPR161"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56724"	"Enhancer"	"TRAK1"	0.96	7.04	0	1	1	12	0	-12	1	0	FALSE
"Enhancer_56727"	"Enhancer"	"TRAK1"	3	3	1	0	1	50	100	50	1	0	FALSE
"Enhancer_56757"	"Enhancer"	"SEC22C"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56757"	"Enhancer"	"SS18L2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56757"	"Enhancer"	"NKTR"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56757"	"Enhancer"	"ZBTB47"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_56827"	"Enhancer"	"CDCP1"	0	3	2	0	0.1	0	100	100	1	0	FALSE
"Enhancer_56827"	"Enhancer"	"TMEM158"	0	3	2	0	0.1	0	100	100	1	0	FALSE
"Enhancer_56855"	"Enhancer"	"FYCO1"	2	2	1	0	1	50	100	50	1	0	FALSE
"Enhancer_56855"	"Enhancer"	"CXCR6"	2	2	1	0	1	50	100	50	1	0	FALSE
"Enhancer_56855"	"Enhancer"	"XCR1"	2	2	1	0	1	50	100	50	1	0	FALSE
"Enhancer_56888"	"Enhancer"	"TDGF1"	4	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56888"	"Enhancer"	"ALS2CL"	4	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56888"	"Enhancer"	"TMIE"	4	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56888"	"Enhancer"	"PRSS50"	4	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56904"	"Enhancer"	"CCDC12"	3	1	3	0	1	75	100	25	1	0	FALSE
"Enhancer_56904"	"Enhancer"	"NBEAL2"	3	1	3	0	1	75	100	25	1	0	FALSE
"Enhancer_56904"	"Enhancer"	"SETD2"	3	1	3	0	1	75	100	25	1	0	FALSE
"Enhancer_56910"	"Enhancer"	"CCDC12"	9	3	2.01	0.99	1	75	67	-8	1	0	FALSE
"Enhancer_56910"	"Enhancer"	"NBEAL2"	9	3	2.01	0.99	1	75	67	-8	1	0	FALSE
"Enhancer_56910"	"Enhancer"	"SETD2"	9	3	2.01	0.99	1	75	67	-8	1	0	FALSE
"Enhancer_5692"	"Enhancer"	"ATP1B1"	2	1	0	1	1	66.67	0	-66.67	1	0	FALSE
"Enhancer_5692"	"Enhancer"	"NME7"	2	1	0	1	1	66.67	0	-66.67	1	0	FALSE
"Enhancer_56938"	"Enhancer"	"PTPN23"	1	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56938"	"Enhancer"	"SCAP"	1	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_56953"	"Enhancer"	"SMARCC1"	1	0	0	1	1	100	0	-100	1	0	FALSE
"Enhancer_56953"	"Enhancer"	"DHX30"	1	0	0	1	1	100	0	-100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"PLXNB1"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"CCDC51"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"TMA7"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"ATRIP"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"TREX1"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"SHISA5"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57006"	"Enhancer"	"PFKFB4"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"PLXNB1"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"CCDC51"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"TMA7"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"ATRIP"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"TREX1"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"SHISA5"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57008"	"Enhancer"	"PFKFB4"	2	0	2	0	1	100	100	0	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"ARIH2"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"P4HTM"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"WDR6"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"DALRD3"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"NDUFAF3"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"IMPDH2"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57052"	"Enhancer"	"QRICH1"	8	4	0	1	0.384615384615385	66.67	0	-66.67	1	0	FALSE
"Enhancer_57089"	"Enhancer"	"AMT"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57089"	"Enhancer"	"NICN1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57089"	"Enhancer"	"DAG1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"GNAI2"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"LSMEM2"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"IFRD2"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"HYAL3"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"NAT6"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"HYAL1"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57158"	"Enhancer"	"HYAL2"	1	6	0	3	1	14.29	0	-14.29	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"GNAI2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"LSMEM2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"IFRD2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"HYAL3"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"NAT6"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"HYAL1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"HYAL2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"TUSC2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"RASSF1"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"ZMYND10"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"NPRL2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"CYB561D2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57166"	"Enhancer"	"XXcos-LUCA11.5"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"LSMEM2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"IFRD2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"HYAL3"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"NAT6"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"HYAL1"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"HYAL2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"TUSC2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"RASSF1"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"ZMYND10"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"NPRL2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"CYB561D2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"XXcos-LUCA11.5"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"TMEM115"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57169"	"Enhancer"	"CACNA2D2"	11.97	12.03	1	1	1	49.88	50	0.12	1	0	FALSE
"Enhancer_57250"	"Enhancer"	"ALAS1"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_57250"	"Enhancer"	"TLR9"	0	2	0	2	1	0	0	0	1	0	FALSE
"Enhancer_57250"	"Enhancer"	"TWF2"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_57250"	"Enhancer"	"PPM1M"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_57250"	"Enhancer"	"WDR82"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_57282"	"Enhancer"	"NISCH"	0	5	1	1	0.285714285714286	0	50	50	1	0	FALSE
"Enhancer_57282"	"Enhancer"	"STAB1"	0	5	1	1	0.285714285714286	0	50	50	1	0	FALSE
"Enhancer_57282"	"Enhancer"	"NT5DC2"	0	5	1	1	0.285714285714286	0	50	50	1	0	FALSE
"Enhancer_57282"	"Enhancer"	"SMIM4"	0	5	1	1	0.285714285714286	0	50	50	1	0	FALSE
"Enhancer_57282"	"Enhancer"	"PBRM1"	0	5	1	1	0.285714285714286	0	50	50	1	0	FALSE
"Enhancer_57305"	"Enhancer"	"RP11-894J14.5"	1	5	0	1	1	16.67	0	-16.67	1	0	FALSE
"Enhancer_57305"	"Enhancer"	"RFT1"	1	5	0	1	1	16.67	0	-16.67	1	0	FALSE
"Enhancer_57305"	"Enhancer"	"PRKCD"	1	5	0	1	1	16.67	0	-16.67	1	0	FALSE
"Enhancer_57309"	"Enhancer"	"RP11-894J14.5"	1	2	0	1	1	33.33	0	-33.33	1	0	FALSE
"Enhancer_57309"	"Enhancer"	"RFT1"	1	2	0	1	1	33.33	0	-33.33	1	0	FALSE
"Enhancer_57309"	"Enhancer"	"PRKCD"	1	2	0	1	1	33.33	0	-33.33	1	0	FALSE
"Enhancer_57310"	"Enhancer"	"RFT1"	4	1	1	0	1	80	100	20	1	0	FALSE
"Enhancer_57310"	"Enhancer"	"PRKCD"	4	1	1	0	1	80	100	20	1	0	FALSE
"Enhancer_57319"	"Enhancer"	"TKT"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_57319"	"Enhancer"	"DCP1A"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_57320"	"Enhancer"	"TKT"	3	0	0	1	0.25	100	0	-100	1	0	FALSE
"Enhancer_57320"	"Enhancer"	"DCP1A"	3	0	0	1	0.25	100	0	-100	1	0	FALSE
"Enhancer_57321"	"Enhancer"	"TKT"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57321"	"Enhancer"	"DCP1A"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57386"	"Enhancer"	"IL17RD"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57386"	"Enhancer"	"HESX1"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57386"	"Enhancer"	"APPL1"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_57427"	"Enhancer"	"FLNB"	6	1	0	1	0.25	85.71	0	-85.71	1	0	FALSE
"Enhancer_5744"	"Enhancer"	NA	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57441"	"Enhancer"	"FLNB"	0	1	0	2	1	0	0	0	1	0	FALSE
"Enhancer_57479"	"Enhancer"	"PTPRG"	5	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57495"	"Enhancer"	"PTPRG"	2	0	0	1	0.333333333333333	100	0	-100	1	0	FALSE
"Enhancer_57523"	"Enhancer"	"PTPRG"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_57574"	"Enhancer"	"PRICKLE2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57738"	"Enhancer"	"FOXP1"	2	0	0	1	0.333333333333333	100	0	-100	1	0	FALSE
"Enhancer_57754"	"Enhancer"	"EIF4E3"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57754"	"Enhancer"	"GPR27"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57754"	"Enhancer"	"PROK2"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_57784"	"Enhancer"	NA	0	7	1	0	0.125	0	100	100	1	0	FALSE
"Enhancer_57786"	"Enhancer"	NA	3	3	0	1	1	50	0	-50	1	0	FALSE
"Enhancer_5780"	"Enhancer"	"SUCO"	2	1	1	0	1	66.67	100	33.33	1	0	FALSE
"Enhancer_5780"	"Enhancer"	"FASLG"	2	1	1	0	1	66.67	100	33.33	1	0	FALSE
"Enhancer_57857"	"Enhancer"	NA	1	0	0	1	1	100	0	-100	1	0	FALSE
"Enhancer_57877"	"Enhancer"	NA	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58044"	"Enhancer"	"ZPLD1"	4	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_58115"	"Enhancer"	"CD47"	3	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_58175"	"Enhancer"	"SPICE1"	3	1	1	0	1	75	100	25	1	0	FALSE
"Enhancer_58175"	"Enhancer"	"SIDT1"	3	1	1	0	1	75	100	25	1	0	FALSE
"Enhancer_58281"	"Enhancer"	"SLC15A2"	4	1	0	1	0.333333333333333	80	0	-80	1	0	FALSE
"Enhancer_58281"	"Enhancer"	"ILDR1"	4	1	0	1	0.333333333333333	80	0	-80	1	0	FALSE
"Enhancer_58369"	"Enhancer"	"MYLK"	11	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_58434"	"Enhancer"	NA	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_58441"	"Enhancer"	"ALG1L"	2	1	1	0	1	66.67	100	33.33	1	0	FALSE
"Enhancer_58441"	"Enhancer"	"ROPN1B"	2	1	1	0	1	66.67	100	33.33	1	0	FALSE
"Enhancer_58460"	"Enhancer"	"CCDC37"	4	0	0	1	0.2	100	0	-100	1	0	FALSE
"Enhancer_58460"	"Enhancer"	"ZXDC"	4	0	0	1	0.2	100	0	-100	1	0	FALSE
"Enhancer_58460"	"Enhancer"	"UROC1"	4	0	0	1	0.2	100	0	-100	1	0	FALSE
"Enhancer_58460"	"Enhancer"	"CHST13"	4	0	0	1	0.2	100	0	-100	1	0	FALSE
"Enhancer_58460"	"Enhancer"	"C3orf22"	4	0	0	1	0.2	100	0	-100	1	0	FALSE
"Enhancer_58467"	"Enhancer"	"CHCHD6"	1	0	0	1	1	100	0	-100	1	0	FALSE
"Enhancer_58477"	"Enhancer"	"CHCHD6"	3	1	1	0	1	75	100	25	1	0	FALSE
"Enhancer_58477"	"Enhancer"	"PLXNA1"	3	1	1	0	1	75	100	25	1	0	FALSE
"Enhancer_58479"	"Enhancer"	"CHCHD6"	0	6	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58479"	"Enhancer"	"PLXNA1"	0	6	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58481"	"Enhancer"	"CHCHD6"	1	2	1	0	1	33.33	100	66.67	1	0	FALSE
"Enhancer_58481"	"Enhancer"	"PLXNA1"	1	2	1	0	1	33.33	100	66.67	1	0	FALSE
"Enhancer_58482"	"Enhancer"	"CHCHD6"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_58482"	"Enhancer"	"PLXNA1"	0	1	1	0	1	0	100	100	1	0	FALSE
"Enhancer_58487"	"Enhancer"	"PLXNA1"	2	0	1	1	1	100	50	-50	1	0	FALSE
"Enhancer_58520"	"Enhancer"	"TPRA1"	0	3	1	0	0.25	0	100	100	1	0	FALSE
"Enhancer_58520"	"Enhancer"	"MCM2"	0	3	1	0	0.25	0	100	100	1	0	FALSE
"Enhancer_58520"	"Enhancer"	"PODXL2"	0	3	1	0	0.25	0	100	100	1	0	FALSE
"Enhancer_58523"	"Enhancer"	"TPRA1"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58523"	"Enhancer"	"MCM2"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58523"	"Enhancer"	"PODXL2"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58523"	"Enhancer"	"ABTB1"	0	1	0	1	1	0	0	0	1	0	FALSE
"Enhancer_58541"	"Enhancer"	"MGLL"	6.01	1.99	0	1	0.333333333333333	75.12	0	-75.12	1	0	FALSE
"Enhancer_58565"	"Enhancer"	"EEFSEC"	1	0	1	0	1	100	100	0	1	0	FALSE
"Enhancer_58566"	"Enhancer"	"EEFSEC"	3	0	6	0	1	100	100	0	1	0	FALSE
"Enhancer_58575"	"Enhancer"	"EEFSEC"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_58575"	"Enhancer"	"DNAJB8"	1	1	1	0	1	50	100	50	1	0	FALSE
"Enhancer_58577"	"Enhancer"	"EEFSEC"	5	1	1	0	1	83.33	100	16.67	1	0	FALSE
"Enhancer_58577"	"Enhancer"	"DNAJB8"	5	1	1	0	1	83.33	100	16.67	1	0	FALSE
"Enhancer_58587"	"Enhancer"	"DNAJB8"	3	1	4	0	1	75	100	25	1	0	FALSE
"Enhancer_58587"	"Enhancer"	"GATA2"	3	1	4	0	1	75	100	25	1	0	FALSE
"Enhancer_58608"	"Enhancer"	"RPN1"	0	1	0	3	1	0	0	0	1	0	FALSE
"Enhancer_58608"	"Enhancer"	"RAB7A"	0	1	0	3	1	0	0	0	1	0	FALSE
"Enhancer_58641"	"Enhancer"	"KIAA1257"	0.99	2.01	1	0	1	33	100	67	1	0	FALSE
"Enhancer_58641"	"Enhancer"	"RP11-723O4.6"	0.99	2.01	1	0	1	33	100	67	1	0	FALSE
"Enhancer_58641"	"Enhancer"	"EFCC1"	0.99	2.01	1	0	1	33	100	67	1	0	FALSE
